ticket_id,name,T1,T3,T4,T5,T51,T52,T53,T6,T61,T62
110107101022021, ,10,21,31,2,1,.5,.5,143,122,21
110107101022321, ,21,11,21,5.5,2.5,1,2,142,121,21
110107101022621, ,99,11,21,.5,0,.5,0,142.5,122,20.5
110107101022921, ,41,31,31,3.5,1,1,1.5,142,121,21
110107101023221, ,31,31,31,7.5,3,2,2.5,143,121.5,21.5
110107101023521, ,21,31,21,3,1,1,1,32,11,21
110107101030221, ,11,10,21,297,99,99,99,30,10,20
110107101030521, ,31,12,21,297,99,99,99,198,99,99
110107101030821, ,10,11,21,5,2,1.5,1.5,142,121,21
110107101031121, ,31,12,31,3,1,1,1,143,122,21
110107101031421, ,10,31,21,4,2,1,1,34,13,21
110107101031721, ,21,11,21,3,1,1,1,31.5,11,20.5
110107101032021, ,21,31,31,4,1.5,1,1.5,142,121,21
110107101032321, ,31,21,41,6,2,2,2,142,121,21
110107101032621, ,11,31,31,2.5,1,1,.5,34,13,21
110107101032921, ,99,12,21,0,0,0,0,198,99,99
110107101033221, ,11,11,10,0,0,0,0,30,10,20
110107101033521, ,21,11,21,0,0,0,0,30,10,20
110107101040221, ,10,11,21,297,99,99,99,198,99,99
110107101040521, ,10,31,21,297,99,99,99,198,99,99
110107101040821, ,21,21,31,3,1.5,.5,1,142,121,21
110107101041121, ,11,11,31,3,1,1,1,142.5,121.5,21
110107101041421, ,99,99,99,0,0,0,0,30,10,20
110107101041721, ,21,10,31,297,99,99,99,142.5,121.5,21
110107101042321, ,11,21,31,6,2.5,1,2.5,142,121,21
110107101042621, ,10,10,21,1,.5,.5,0,32,11,21
110107101042921, ,11,21,31,4,1.5,1.5,1,34,13,21
110107101043221, ,21,31,21,1,.5,.5,0,30,10,20
110107101043521, ,11,11,21,.5,.5,0,0,142,121,21
110107101050221, ,99,10,31,3,1,1,1,198,99,99
110107101050521, ,11,11,21,297,99,99,99,142.5,121.5,21
110107101050821, ,11,11,21,0,0,0,0,30,10,20
110107101051121, ,10,11,21,.5,.5,0,0,30,10,20
110107101051421, ,11,11,31,1,0,.5,.5,142.5,121.5,21
110107101051721, ,11,10,21,2.5,1,.5,1,30,10,20
110107101052021, ,21,10,21,5.5,2,1.5,2,34,13,21
110107101052321, ,99,99,99,297,99,99,99,198,99,99
110107101052621, ,31,11,21,297,99,99,99,198,99,99
110107101052921, ,31,21,31,.5,0,0,.5,142,121,21
110107101053221, ,99,10,21,0,0,0,0,198,99,99
110107101053521, ,10,11,21,2.5,.5,1,1,142,121,21
110107101060221, ,31,11,21,4.5,1.5,1.5,1.5,142,121,21
110107101060521, ,31,31,31,1,.5,.5,0,30.5,10.5,20
110107101060821, ,11,21,31,297,99,99,99,198,99,99
110107101061121, ,21,11,21,297,99,99,99,198,99,99
110107101061421, ,31,11,31,5,2,1,2,34,13,21
110107101061721, ,10,22,31,3,1,1,1,34,13,21
110107101062021, ,11,99,21,297,99,99,99,198,99,99
110107101062321, ,21,11,21,1.5,.5,.5,.5,142,121,21
110107101062621, ,21,10,31,4.5,1.5,1.5,1.5,142,121.5,20.5
110107101062921, ,21,31,31,6,2.5,1,2.5,143,122,21
110107101063221, ,10,99,11,297,99,99,99,30,10,20
110107101063521, ,21,11,21,0,0,0,0,32,12,20
110107101070121, ,31,31,31,5.5,2,1.5,2,143,122,21
110107101070421, ,10,11,99,297,99,99,99,198,99,99
110107101070721, ,10,11,21,5,1.5,1.5,2,142,121,21
110107101071021, ,10,11,31,297,99,99,99,198,99,99
110107101071321, ,99,99,99,297,99,99,99,198,99,99
110107101071621, ,99,99,99,297,99,99,99,198,99,99
110107101071921, ,11,11,21,1.5,.5,.5,.5,30,10,20
110107101072221, ,21,21,21,4.5,2,1,1.5,34.5,13,21.5
110107101072521, ,21,31,31,7.5,3,2,2.5,142,121,21
110107101072821, ,21,21,31,5.5,2.5,1.5,1.5,31,11,20
110107101073121, ,10,10,31,297,99,99,99,198,99,99
110107101073421, ,11,11,31,297,99,99,99,198,99,99
110107101080121, ,10,21,21,3.5,1.5,1,1,143,122,21
110107101080421, ,31,11,31,7,3,2,2,143,122,21
110107101080721, ,31,11,21,1,1,0,0,32,11,21
110107101081021, ,21,22,21,3,1,1,1,143,122,21
110107101081321, ,10,11,11,.5,.5,0,0,30,10,20
110107101081621, ,10,21,31,3,1,1,1,142,121,21
110107101081921, ,99,21,22,297,99,99,99,198,99,99
110107101082221, ,11,11,21,3,1,1,1,143,122,21
110107101082521, ,31,31,21,4,2,1,1,143,122,21
110107101082821, ,21,22,21,4.5,1.5,1.5,1.5,143,122,21
110107101083121, ,10,21,31,.5,.5,0,0,30,10,20
110107101083421, ,99,11,21,1.5,.5,.5,.5,143,122,21
110107121010321, ,10,11,31,1.5,.5,.5,.5,142,121,21
110107121010621, ,21,11,31,297,99,99,99,198,99,99
110107121010921, ,11,11,21,2.5,1,.5,1,142.5,121.5,21
110107121011221, ,99,11,11,297,99,99,99,143,122,21
110107121011521, ,10,11,21,0,0,0,0,31.5,11,20.5
110107121011821, ,10,11,21,0,0,0,0,142,121,21
110107121012121, ,10,10,21,297,99,99,99,198,99,99
110107121012421, ,21,11,21,3,1,1,1,30,10,20
110107121012721, ,31,21,21,4,1.5,1,1.5,143.5,122,21.5
110107121013021, ,99,10,21,0,0,0,0,30,10,20
110107121013321, ,21,99,31,297,99,99,99,142,121,21
110107121013621, ,10,11,31,3,1.5,.5,1,30,10,20
110107121013921, ,11,10,21,297,99,99,99,30.5,10.5,20
110107121020221, ,99,21,31,0,0,0,0,32,11,21
110107121020521, ,31,22,31,5,2,1,2,143,122,21
110107121020821, ,10,21,21,1,.5,.5,0,30,10,20
110107121021121, ,11,22,21,0,0,0,0,143,122,21
110107121021421, ,11,10,22,0,0,0,0,30,10,20
110107121021721, ,11,31,31,4.5,2,1,1.5,34,13,21
110107121022021, ,21,11,21,4,1,1.5,1.5,142,121,21
110107121022321, ,31,11,31,297,99,99,99,198,99,99
110107121022621, ,21,21,21,0,0,0,0,31.5,11,20.5
110107121022921, ,21,11,21,4,1.5,1,1.5,143,122,21
110107121023221, ,41,10,31,1,.5,.5,0,143,122,21
110107121023521, ,99,11,31,1.5,.5,.5,.5,143,122,21
110107121023821, ,99,11,21,0,0,0,0,30,10,20
110107121030121, ,31,21,22,297,99,99,99,31,10,21
110107121030421, ,21,21,31,.5,0,.5,0,30.5,10.5,20
110107121030721, ,31,11,31,6,2,1,3,142,121,21
110107121031021, ,41,21,31,4.5,1.5,1.5,1.5,142.5,121.5,21
110107121031321, ,21,11,21,297,99,99,99,198,99,99
110107121031621, ,21,10,31,5,2,2,1,142.5,121.5,21
110107121031921, ,10,11,21,0,0,0,0,143,122,21
110107121032221, ,11,11,31,0,0,0,0,32,11,21
110107121032521, ,99,11,21,4.5,1,1.5,2,143,122,21
110107121032821, ,21,21,31,6,2.5,1.5,2,142.5,121.5,21
110107121033421, ,11,11,99,0,0,0,0,30,10,20
110107121033721, ,10,11,21,297,99,99,99,198,99,99
110107121040221, ,11,11,21,3.5,1.5,1,1,32,11,21
110107121040521, ,31,31,31,297,99,99,99,198,99,99
110107121040821, ,99,99,99,297,99,99,99,198,99,99
110107121041121, ,99,12,99,297,99,99,99,198,99,99
110107121041421, ,21,31,31,2.5,1,1,.5,142.5,121.5,21
110107121041721, ,21,31,31,297,99,99,99,198,99,99
110107121042021, ,21,11,21,3.5,1.5,1,1,141.5,121,20.5
110107121042321, ,21,11,31,3,1,1,1,30,10,20
110107121042621, ,99,11,21,1.5,.5,.5,.5,30,10,20
110107121042921, ,31,31,31,0,0,0,0,142,121,21
110107121043221, ,10,11,31,4,1.5,1,1.5,143,122,21
110107121043821, ,99,21,21,3.5,1,1,1.5,31.5,11,20.5
110107131010421, ,31,21,31,5,2,1.5,1.5,142,121,21
110107131010721, ,99,21,11,1,0,.5,.5,30,10,20
110107131011021, ,31,22,31,297,99,99,99,198,99,99
110107131011321, ,11,22,41,3.5,1.5,1,1,34,13,21
110107131011921, ,10,11,31,297,99,99,99,198,99,99
110107131012221, ,21,41,21,297,99,99,99,198,99,99
110107131012821, ,21,12,31,3,1,1,1,143,122,21
110107131020221, ,10,11,21,7,3,1,3,31,11,20
110107131020521, ,99,31,21,3,1,1,1,143,122,21
110107131020821, ,31,31,31,3.5,1.5,1,1,142,121,21
110107131021121, ,99,99,99,297,99,99,99,198,99,99
110107131021721, ,21,22,31,297,99,99,99,198,99,99
110107131022021, ,99,11,31,297,99,99,99,198,99,99
110107131022321, ,11,41,51,297,99,99,99,198,99,99
110107131022621, ,99,11,31,6.5,2.5,1.5,2.5,34.5,13,21.5
110107131022921, ,10,21,31,0,0,0,0,142,121,21
110107131030321, ,21,22,31,297,99,99,99,198,99,99
110107131030621, ,10,11,41,4,1.5,1,1.5,143,122,21
110107131031221, ,31,31,31,297,99,99,99,198,99,99
110107131031521, ,99,99,99,0,0,0,0,198,99,99
110107131031821, ,99,11,21,0,0,0,0,30,10,20
110107131032121, ,99,11,31,0,0,0,0,198,99,99
110107131032421, ,10,99,99,297,99,99,99,198,99,99
110107131032721, ,31,11,21,297,99,99,99,142,121,21
110107131033021, ,99,10,10,0,0,0,0,30,10,20
110107141010121, ,21,11,31,2,.5,1,.5,142.5,121.5,21
110107141010421, ,10,31,21,0,0,0,0,30,10,20
110107141010721, ,10,11,21,1,.5,.5,0,31.5,11,20.5
110107141011021, ,10,11,21,4,2,1,1,30,10,20
110107141011321, ,11,11,21,0,0,0,0,198,99,99
110107141011621, ,99,12,31,2,1,.5,.5,30,10,20
110107141011921, ,21,11,31,3.5,1.5,1,1,30,10,20
110107141012221, ,21,31,31,6,2.5,1.5,2,34,13,21
110107141012521, ,99,99,99,297,99,99,99,198,99,99
110107141012821, ,31,31,21,297,99,99,99,198,99,99
110107141013421, ,10,10,21,.5,.5,0,0,143,122,21
110107141013721, ,31,31,31,7,2,2,3,142,121,21
110107141014021, ,99,10,21,1,0,.5,.5,198,99,99
110107141030321, ,10,11,21,3,1,1,1,30.5,10.5,20
110107141030621, ,10,10,21,3,1,1,1,32,11,21
110107141030921, ,11,11,21,4,1.5,1,1.5,142,121,21
110107141031221, ,99,10,21,7,2.5,2,2.5,30,10,20
110107141031521, ,99,11,21,1.5,.5,.5,.5,30,10,20
110107141031821, ,10,11,21,3,1,1,1,142,121,21
110107141032121, ,31,11,31,4,1.5,1,1.5,32,11,21
110107141032421, ,10,12,31,8,3,2,3,142,121,21
110107141032721, ,31,11,31,6,2,2,2,143,122,21
110107141033021, ,99,10,21,3,1,1,1,34,13,21
110107141033321, ,10,10,31,5,2,2,1,142,121,21
110107141033621, ,10,12,21,5.5,2,1.5,2,30.5,10.5,20
110107141033921, ,21,21,31,4,1.5,1,1.5,143,122,21
110107151010221, ,31,21,31,5.5,3,1,1.5,142,121,21
110107151010521, ,21,31,31,6,2.5,2,1.5,142.5,121.5,21
110107151010821, ,21,31,31,2.5,1,1,.5,142,121,21
110107151011121, ,21,31,31,7,3,2,2,142.5,121.5,21
110107151011421, ,31,10,31,297,99,99,99,198,99,99
110107151011721, ,11,21,21,4,1.5,1.5,1,143,121.5,21.5
110107151012021, ,10,21,31,3,1,1,1,31.5,11,20.5
110107151012321, ,21,21,31,5,2,2,1,143,122,21
110107151012621, ,31,31,21,297,99,99,99,198,99,99
110107151012921, ,10,12,31,297,99,99,99,32,11,21
110107151013221, ,21,11,31,3,1,1,1,32,11,21
110107151013521, ,21,21,31,6,2.5,1.5,2,142,121,21
110107151013821, ,99,99,99,297,99,99,99,198,99,99
110107151020121, ,10,11,31,3,1,1,1,142,121,21
110107151020421, ,10,11,31,4,1.5,1,1.5,143,122,21
110107151020721, ,31,12,31,1,0,1,0,34,13,21
110107151021021, ,10,31,31,297,99,99,99,142,121,21
110107151021321, ,31,99,31,297,99,99,99,143,122,21
110107151021621, ,99,99,99,297,99,99,99,198,99,99
110107151021921, ,11,21,31,0,0,0,0,30,10,20
110107151022221, ,21,31,31,4.5,1.5,1.5,1.5,32,11,21
110107151022521, ,10,11,32,0,0,0,0,142,121,21
110107151022821, ,21,11,31,297,99,99,99,198,99,99
110107151023121, ,10,11,21,0,0,0,0,30,10,20
110107151023421, ,99,11,99,297,99,99,99,198,99,99
110107151023721, ,11,11,31,297,99,99,99,198,99,99
110107151024021, ,31,10,31,5,2,1,2,143,122,21
110107151030221, ,10,11,32,4.5,2,1,1.5,143,122,21
110107151030521, ,10,21,31,3.5,1,1,1.5,142.5,121.5,21
110107151030821, ,10,21,31,2.5,1,.5,1,31,11,20
110107151031121, ,10,31,21,5,1.5,1.5,2,142,121,21
110107151031421, ,31,11,21,6,2,2,2,142.5,121.5,21
110107151031721, ,21,11,31,7,3,2,2,142,121,21
110107151032021, ,31,11,21,297,99,99,99,198,99,99
110107151032321, ,21,10,21,1.5,.5,.5,.5,30.5,10.5,20
110107151032621, ,11,21,31,7.5,3,2,2.5,31.5,11,20.5
110107151032921, ,21,21,31,3,1,1,1,32,11,21
110107151033221, ,10,21,31,0,0,0,0,142.5,121.5,21
110107151033521, ,11,21,31,0,0,0,0,30.5,10.5,20
110107151033821, ,11,11,31,5.5,2,1,2.5,32,11,21
110107151040121, ,10,21,21,.5,0,.5,0,31.5,11,20.5
110107151040421, ,11,11,21,4,1.5,1.5,1,31.5,11,20.5
110107151040721, ,21,10,21,0,0,0,0,30,10,20
110107151041321, ,21,11,21,2.5,1,.5,1,32,11,21
110107151041621, ,11,21,41,7,2.5,2,2.5,142,121,21
110107151041921, ,11,10,21,2.5,1,1,.5,142,121,21
110107151042221, ,10,11,21,297,99,99,99,198,99,99
110107151042521, ,10,99,21,1.5,.5,.5,.5,198,99,99
110107151042821, ,21,11,31,1,.5,.5,0,142,121,21
110107151043121, ,99,10,21,297,99,99,99,30,10,20
110107151043421, ,31,10,21,1.5,.5,.5,.5,142,121,21
110107151043721, ,21,11,31,2.5,1,.5,1,143,122,21
110107151044021, ,99,22,31,7,3,2,2,142,121,21
110107151050321, ,31,31,31,7,2.5,1.5,3,142,121,21
110107151050621, ,10,11,21,4.5,2,1,1.5,142,121,21
110107151050921, ,21,21,31,4.5,2,1,1.5,34.5,13,21.5
110107151051221, ,10,11,32,3,1,1,1,143,122,21
110107151051521, ,10,21,31,5,2,1.5,1.5,143,122,21
110107151051821, ,21,31,31,297,99,99,99,30.5,10.5,20
110107151052121, ,11,21,31,5,2,1.5,1.5,34,13,21
110107151052421, ,10,21,31,1.5,1,.5,0,30,10,20
110107151052721, ,21,11,31,4.5,1.5,1.5,1.5,143,122,21
110107151053021, ,31,11,21,5.5,2.5,1,2,30,10,20
110107151053321, ,10,11,31,3,1,1,1,142,121,21
110107151053621, ,10,11,31,297,99,99,99,30.5,10.5,20
110107151053921, ,31,21,21,5.5,2,2,1.5,31.5,11,20.5
110107151060221, ,21,11,21,1.5,.5,.5,.5,143,122,21
110107151060521, ,11,11,21,0,0,0,0,30,10,20
110107151060821, ,11,11,31,4.5,1.5,1.5,1.5,30,10,20
110107151061121, ,21,31,31,4,1.5,1.5,1,143,122,21
110107151061421, ,99,11,21,0,0,0,0,30,10,20
110107151061721, ,21,11,31,4,1.5,1,1.5,143,122,21
110107151062021, ,11,11,99,297,99,99,99,30,10,20
110107151062321, ,99,11,21,0,0,0,0,30,10,20
110107151062621, ,10,10,21,4.5,1.5,1.5,1.5,143,122,21
110107151062921, ,10,11,21,297,99,99,99,31,10.5,20.5
110107151063221, ,99,10,11,0,0,0,0,30,10,20
110107151063521, ,21,11,41,0,0,0,0,198,99,99
110107151063821, ,99,11,12,297,99,99,99,30,10,20
140702011530321, ,99,99,99,2.5,.5,1,1,30,10,20
140702011530621, ,99,99,99,0,0,0,0,30,10,20
140702011530921, ,31,11,21,4,2,1,1,32,11,21
140702011531221, ,10,10,31,297,99,99,99,198,99,99
140702011531521, ,21,12,21,297,99,99,99,198,99,99
140702011531821, ,21,31,21,4.5,2,1,1.5,31,10,21
140702011532121, ,99,21,21,1.5,.5,.5,.5,198,99,99
140702011532421, ,10,22,31,4.5,1.5,1.5,1.5,34.5,13,21.5
140702011532721, ,10,21,12,.5,0,.5,0,30,10,20
140702011533021, ,99,12,21,.5,0,.5,0,198,99,99
140702011533321, ,99,31,31,5,2,1,2,143,122,21
140702011533621, ,21,21,21,4,2,.5,1.5,142,121,21
140702011533921, ,21,12,11,3,1.5,.5,1,142,121,21
140702011534221, ,21,21,31,4.5,1.5,1.5,1.5,143,122,21
140702011534521, ,99,10,99,0,0,0,0,30,10,20
140702011540221, ,31,12,31,4.5,1.5,1.5,1.5,30,10,20
140702011540521, ,21,31,31,3,1,1,1,142,121,21
140702011540821, ,99,11,11,0,0,0,0,30.5,10.5,20
140702011541121, ,10,11,21,.5,.5,0,0,30,10,20
140702011541421, ,99,11,31,1.5,.5,.5,.5,30,10,20
140702011541721, ,10,22,31,2.5,.5,1,1,142,121,21
140702011542021, ,10,11,31,5,2,1,2,142.5,122,20.5
140702011542321, ,10,21,21,.5,0,.5,0,143,122,21
140702011542621, ,21,10,21,1,.5,0,.5,30.5,10.5,20
140702011542921, ,99,10,10,0,0,0,0,30,10,20
140702011543221, ,21,21,11,0,0,0,0,30,10,20
140702011543521, ,99,10,11,0,0,0,0,30.5,10.5,20
140702011543821, ,99,11,31,0,0,0,0,30.5,10.5,20
140702011544121, ,11,11,31,1,0,.5,.5,30,10,20
140702011544421, ,99,21,31,0,0,0,0,30,10,20
140702011544721, ,21,10,21,2,0,2,0,142,121,21
140702011550321, ,99,11,31,3,1,1,1,30,10,20
140702011550621, ,10,21,21,3,1.5,.5,1,30,10,20
140702011550921, ,99,10,10,0,0,0,0,30,10,20
140702011551221, ,31,11,31,6,2.5,1,2.5,34.5,13,21.5
140702011551521, ,99,99,99,0,0,0,0,30,10,20
140702011551821, ,21,11,31,297,99,99,99,32,11,21
140702011552121, ,21,12,31,0,0,0,0,31,11,20
140702011552421, ,11,11,21,0,0,0,0,30.5,10.5,20
140702011552721, ,10,10,21,1,1,0,0,30,10,20
140702011553021, ,11,21,32,297,99,99,99,30,10,20
140702011553321, ,21,12,31,.5,.5,0,0,30,10,20
140702011553621, ,21,10,21,0,0,0,0,30,10,20
140702011553921, ,11,11,21,0,0,0,0,30.5,10.5,20
140702011554221, ,99,11,99,0,0,0,0,30,10,20
140702011554521, ,21,10,21,1.5,.5,.5,.5,142,121,21
140702011560121, ,99,11,31,2.5,1,.5,1,32,11,21
140702011560721, ,11,11,31,5,2,1.5,1.5,142,121,21
140702011561021, ,10,21,41,1.5,.5,.5,.5,31.5,11,20.5
140702011561321, ,11,99,10,0,0,0,0,198,99,99
140702011561621, ,11,21,21,2.5,1,.5,1,31.5,11,20.5
140702011561921, ,10,21,31,0,0,0,0,33,12,21
140702011562221, ,99,10,99,0,0,0,0,30,10,20
140702011562521, ,11,11,21,297,99,99,99,31,11,20
140702011562821, ,10,11,31,0,0,0,0,142,121,21
140702011563121, ,21,22,21,3,1,1,1,142.5,121.5,21
140702011563421, ,10,12,21,3,1,1,1,143,122,21
140702011563721, ,99,11,10,0,0,0,0,30,10,20
140702011564021, ,10,21,21,5,2,1,2,143,122,21
140702011564321, ,99,10,11,0,0,0,0,198,99,99
140702011564621, ,21,11,21,3,1,1,1,142,121,21
140702011570121, ,11,21,99,.5,0,.5,0,30.5,10.5,20
140702011570421, ,10,11,21,3,1,1,1,30,10,20
140702011570721, ,99,10,11,0,0,0,0,30.5,10.5,20
140702011571021, ,10,10,22,2,1,.5,.5,30,10,20
140702011571321, ,10,21,21,3.5,1.5,1,1,31.5,11,20.5
140702011571621, ,10,10,21,0,0,0,0,31.5,11,20.5
140702011571921, ,21,31,21,3.5,1,1,1.5,198,99,99
140702011572221, ,10,10,21,297,99,99,99,30,10,20
140702011572521, ,21,11,21,2,1,.5,.5,30,10,20
140702011572821, ,10,11,21,.5,.5,0,0,30,10,20
140702011573121, ,99,11,21,0,0,0,0,30.5,10.5,20
140702011573421, ,21,11,22,0,0,0,0,142,121,21
140702011573721, ,99,10,99,0,0,0,0,30,10,20
140702011574021, ,21,10,11,.5,0,0,.5,32,11,21
140702011574321, ,10,11,31,3,1,1,1,30,10,20
140702011574621, ,21,11,21,3,1,1,1,30,10,20
140702011580321, ,11,12,31,5,1.5,1.5,2,142.5,121.5,21
140702011580621, ,10,11,21,3,1,1,1,31.5,11,20.5
140702011580921, ,21,11,21,.5,0,.5,0,34,13,21
140702011581221, ,21,22,31,5,2,1.5,1.5,142.5,121.5,21
140702011581521, ,11,11,31,1.5,.5,.5,.5,31,11,20
140702011581821, ,11,11,21,.5,.5,0,0,31,11,20
140702011582121, ,31,10,21,4,2,1,1,142.5,121.5,21
140702011582421, ,11,31,31,0,0,0,0,142,121,21
140702011582721, ,21,10,99,1.5,.5,.5,.5,30,10,20
140702011583021, ,10,21,21,5,2,1,2,143,122,21
140702011583321, ,21,22,31,297,99,99,99,30,10,20
140702011583621, ,10,10,21,0,0,0,0,30,10,20
140702011583921, ,21,11,21,0,0,0,0,32,11,21
140702011584221, ,21,22,31,297,99,99,99,198,99,99
140702011584521, ,10,11,21,3,1,1,1,32,11,21
140702011600121, ,10,11,11,3.5,1.5,.5,1.5,143,122,21
140702011600421, ,99,10,21,0,0,0,0,30.5,10.5,20
140702011600721, ,10,11,21,0,0,0,0,143,122,21
140702011601021, ,11,12,10,.5,0,0,.5,30,10,20
140702011601321, ,10,22,21,.5,0,0,.5,30,10,20
140702011601621, ,99,99,99,297,99,99,99,198,99,99
140702011601921, ,99,99,99,297,99,99,99,198,99,99
140702011602221, ,41,11,31,3.5,1,1,1.5,32,11,21
140702011602521, ,21,11,41,0,0,0,0,143,122,21
140702011602821, ,21,11,31,2,1,1,0,34,13,21
140702011603121, ,21,21,31,3,2,1,0,142,121,21
140702011603421, ,10,12,41,1,.5,0,.5,142.5,121.5,21
140702011603721, ,21,11,21,4.5,2,1,1.5,34,13,21
140702011604321, ,31,31,31,4,1.5,1,1.5,32,11,21
140702011604621, ,21,11,21,4,2,1,1,143,122,21
140702021020221, ,21,11,21,2.5,1.5,.5,.5,142,121,21
140702021020521, ,10,11,21,297,99,99,99,30,10,20
140702021020821, ,10,12,21,0,0,0,0,30,10,20
140702021021121, ,10,11,21,1.5,0,1,.5,30.5,10.5,20
140702021021421, ,21,11,11,4.5,1.5,1.5,1.5,142,121,21
140702021021721, ,31,31,31,3.5,1.5,1,1,143,122,21
140702021022021, ,11,11,31,.5,0,.5,0,142,121,21
140702021022321, ,11,10,10,0,0,0,0,30,10,20
140702021022621, ,31,11,21,0,0,0,0,143,122,21
140702021022921, ,10,11,21,1.5,.5,.5,.5,31,11,20
140702021023221, ,11,11,10,0,0,0,0,30,10,20
140702021023521, ,11,21,12,0,0,0,0,198,99,99
140702021023821, ,31,11,31,3,1,1,1,142.5,121.5,21
140702021024121, ,99,10,21,0,0,0,0,30.5,10.5,20
140702021024421, ,11,11,31,0,0,0,0,30,10,20
140702021024721, ,11,10,99,0,0,0,0,31,11,20
140702021025021, ,99,10,99,0,0,0,0,30.5,10.5,20
140702021030121, ,11,10,21,2,1,.5,.5,142.5,121.5,21
140702021030421, ,10,11,11,297,99,99,99,198,99,99
140702021030721, ,21,11,31,3.5,1.5,1,1,143,122,21
140702021031021, ,31,21,31,297,99,99,99,198,99,99
140702021031321, ,31,11,21,2.5,1,.5,1,30,10,20
140702021031621, ,10,11,31,3,1,1,1,143,122,21
140702021031921, ,21,21,31,0,0,0,0,30,10,20
140702021032221, ,31,21,22,0,0,0,0,30,10,20
140702021032521, ,10,22,21,0,0,0,0,143,122,21
140702021032821, ,11,12,31,0,0,0,0,30,10,20
140702021033121, ,10,11,21,1,.5,.5,0,30,10,20
140702021033421, ,21,21,31,2,1,.5,.5,30.5,10.5,20
140702021033721, ,21,12,21,7.5,3,2,2.5,143,122,21
140702021034021, ,10,11,11,2.5,1,1,.5,142,121,21
140702021034321, ,10,10,11,0,0,0,0,30,10,20
140702021034621, ,99,11,31,297,99,99,99,198,99,99
140702021040121, ,10,11,31,4.5,1.5,1.5,1.5,30.5,10.5,20
140702021040421, ,99,21,31,1,.5,.5,0,30.5,10.5,20
140702021040721, ,10,31,31,3,1,1,1,142,121,21
140702021041021, ,21,11,21,.5,.5,0,0,31.5,11,20.5
140702021041321, ,10,11,31,297,99,99,99,198,99,99
140702021041621, ,21,11,21,0,0,0,0,143,122,21
140702021041921, ,11,11,21,0,0,0,0,30,10,20
140702021042221, ,11,11,31,3,1,1,1,142,121,21
140702021042521, ,99,10,10,0,0,0,0,30,10,20
140702021042821, ,21,11,31,3.5,1.5,1,1,30.5,10.5,20
140702021043121, ,21,11,21,3,1,1,1,31,11,20
140702021043421, ,99,99,10,0,0,0,0,30.5,10.5,20
140702021043721, ,10,11,21,3,1,1,1,142,121,21
140702021044021, ,21,11,10,.5,0,.5,0,30,10,20
140702021044321, ,99,99,99,0,0,0,0,30,10,20
140702021044621, ,10,10,21,0,0,0,0,30,10,20
140702021045221, ,11,11,21,.5,.5,0,0,31,11,20
140702031070221, ,21,11,31,3,1,1,1,30,10,20
140702031070521, ,21,11,31,4,1.5,1,1.5,142.5,121.5,21
140702031070821, ,11,11,21,2.5,1,.5,1,30,10,20
140702031071121, ,21,31,31,5,2,1.5,1.5,142,121,21
140702031071421, ,31,10,21,0,0,0,0,30.5,10.5,20
140702031071721, ,31,11,31,0,0,0,0,142,121,21
140702031072021, ,10,11,31,1,1,0,0,143,122,21
140702031072321, ,21,22,99,297,99,99,99,30,10,20
140702031072621, ,11,11,21,0,0,0,0,31.5,11,20.5
140702031072921, ,21,12,31,3.5,1.5,.5,1.5,32,11,21
140702031073221, ,11,99,10,297,99,99,99,30.5,10.5,20
140702031073521, ,99,11,11,297,99,99,99,30,10,20
140702031073821, ,11,10,21,297,99,99,99,198,99,99
140702031074121, ,10,22,21,1,1,0,0,142,121,21
140702031074421, ,99,10,21,0,0,0,0,198,99,99
140702031074721, ,99,11,21,1.5,.5,.5,.5,30,10,20
140702031080221, ,10,22,31,5,2.5,1,1.5,142,121,21
140702031080521, ,31,12,31,3.5,1.5,1,1,143,122,21
140702031080821, ,21,31,21,3.5,1.5,1,1,34,13,21
140702031081121, ,11,11,10,2.5,1,.5,1,31,10.5,20.5
140702031081421, ,10,21,21,.5,0,.5,0,30,10,20
140702031081721, ,11,11,21,0,0,0,0,30,10,20
140702031082021, ,21,12,21,2.5,1,.5,1,142.5,121.5,21
140702031082321, ,31,21,31,2,1,.5,.5,142,121,21
140702031082621, ,10,11,31,3,1,1,1,141.5,121,20.5
140702031082921, ,10,21,31,.5,0,.5,0,30,10,20
140702031083221, ,21,11,21,4,1.5,1,1.5,143,122,21
140702031083521, ,11,11,11,0,0,0,0,31.5,11,20.5
140702031083821, ,10,10,21,0,0,0,0,142,121,21
140702031084121, ,10,10,21,0,0,0,0,33,12,21
140702031084421, ,10,11,31,2.5,1,1,.5,30,10,20
140702031084721, ,21,21,22,4,1.5,1,1.5,33,12,21
140702031090221, ,21,11,21,2,1,.5,.5,31.5,11,20.5
140702031090521, ,10,11,31,5,2,1,2,32,11,21
140702031090821, ,11,11,31,8,3,2,3,143,122,21
140702031091121, ,21,12,31,4.5,1.5,1.5,1.5,143,122,21
140702031091421, ,11,11,31,4,1.5,1.5,1,31.5,11,20.5
140702031091721, ,21,21,31,4,1.5,1,1.5,142.5,121.5,21
140702031092021, ,10,21,21,0,0,0,0,142.5,121.5,21
140702031092321, ,21,21,21,5,2,1,2,142,121,21
140702031092621, ,21,11,31,3.5,1,1,1.5,143,122,21
140702031092921, ,31,12,21,.5,.5,0,0,142,121,21
140702031093221, ,11,11,21,1,.5,.5,0,141,121,20
140702031093521, ,21,21,21,3,1,1,1,142.5,121.5,21
